"","CUS_ID","T_USAGE","PAGEVIEWS","GENDER","SCHOOL","LOCATION"
"1",2,836048,25498,"여자","대졸","서울"
"2",4,275572,12831,"남자","고졸","그외"
"3",8,101640,5871,"남자","대졸","그외"
"4",10,1222047,43544,"남자","대졸","서울"
"5",11,90562,5582,"남자","대학원졸","그외"
"6",14,644274,21572,"여자","고졸","서울"
"7",15,595743,25967,"여자","고졸","그외"
"8",17,172435,7284,"남자","고졸","그외"
"9",19,329314,12087,"남자","대졸","그외"
"10",23,489285,23935,"여자","대졸","그외"
"11",24,421206,12917,"남자","고졸","서울"
"12",25,385731,36266,"남자","대졸","그외"
"13",26,530405,16921,"남자","고졸","그외"
"14",27,546656,21490,"여자","대졸","서울"
"15",31,631398,33939,"남자","대졸","그외"
"16",32,1181614,36883,"여자","대졸","서울"
"17",33,394670,17793,"남자","고졸","서울"
"18",34,609035,16023,"여자","대졸","서울"
"19",35,310133,8351,"여자","대졸","서울"
"20",36,168645,7841,"여자","고졸","그외"
"21",39,411570,17924,"여자","대졸","서울"
"22",41,191321,6525,"남자","고졸","그외"
"23",49,687620,26658,"남자","대졸","서울"
"24",50,342612,11182,"남자","대졸","그외"
"25",52,102939,5024,"남자","대학원졸","그외"
"26",54,1075841,31985,"남자","고졸","서울"
"27",55,144488,5308,"남자","대졸","그외"
"28",56,194720,9665,"여자","대졸","그외"
"29",57,476122,30796,"여자","고졸","서울"
"30",59,286772,13057,"여자","대졸","그외"
"31",60,415150,16451,"남자","고졸","서울"
"32",62,180287,8566,"여자","대졸","그외"
"33",68,135675,8546,"남자","고졸","그외"
"34",69,423143,23761,"남자","대졸","서울"
"35",71,183998,6951,"남자","대졸","그외"
"36",78,530513,26266,"남자","대졸","그외"
"37",79,703388,20264,"남자","대학원졸","서울"
"38",80,227846,13831,"남자","대졸","그외"
"39",84,257821,9741,"여자","고졸","서울"
"40",85,220602,14622,"남자","고졸","서울"
"41",87,271052,8405,"남자","대졸","그외"
"42",88,491763,42929,"남자","대학원졸","서울"
"43",90,643237,18429,"남자","대졸","서울"
"44",92,681171,23143,"남자","고졸","서울"
"45",93,682560,33181,"남자","고졸","서울"
"46",95,1562095,42608,"여자","대학원졸","서울"
"47",97,460410,18367,"남자","대학원졸","그외"
"48",98,811931,26573,"여자","대졸","서울"
"49",103,2764577,93266,"남자","대졸","서울"
"50",110,315593,12885,"여자","고졸","서울"
"51",111,474014,22934,"남자","대졸","그외"
"52",112,209276,21768,"남자","대학원졸","서울"
"53",118,270926,6115,"남자","대졸","그외"
"54",123,251081,12085,"남자","고졸","그외"
"55",126,304757,13965,"여자","대졸","그외"
"56",129,814798,50150,"여자","대학원졸","서울"
"57",130,68362,4510,"여자","고졸","서울"
"58",131,87052,5600,"여자","대졸","그외"
"59",134,713564,33937,"남자","대졸","그외"
"60",138,599292,15877,"남자","대졸","그외"
"61",141,100561,5518,"남자","대졸","그외"
"62",142,493632,17969,"여자","대졸","서울"
"63",144,340703,15142,"여자","고졸","그외"
"64",149,838124,23449,"여자","대졸","그외"
"65",153,258155,10777,"여자","대졸","서울"
"66",155,692700,23534,"여자","대졸","서울"
"67",157,529518,30981,"여자","고졸","서울"
"68",159,110223,6772,"여자","대졸","그외"
"69",161,258085,12814,"여자","대졸","그외"
"70",163,332806,11166,"남자","대졸","그외"
"71",165,239099,11856,"여자","고졸","서울"
"72",167,775684,39710,"여자","고졸","서울"
"73",168,170327,5183,"여자","대졸","서울"
"74",174,1630445,59777,"여자","중졸이하","서울"
"75",177,244026,9807,"남자","고졸","그외"
"76",180,1633389,29965,"남자","대졸","서울"
"77",184,177162,7245,"여자","고졸","서울"
"78",186,318380,15322,"남자","대졸","그외"
"79",187,882347,44675,"여자","대졸","서울"
"80",190,1876849,94106,"남자","대학원졸","그외"
"81",196,635303,19255,"여자","대졸","서울"
"82",197,1005574,45804,"여자","대졸","서울"
"83",199,1105718,47205,"남자","고졸","그외"
"84",201,36670,2271,"여자","고졸","서울"
"85",202,584825,33037,"여자","대졸","서울"
"86",203,677799,24532,"남자","고졸","서울"
"87",205,268766,8814,"남자","고졸","그외"
"88",208,141080,3717,"남자","고졸","그외"
"89",209,705762,31343,"남자","대졸","서울"
"90",210,411931,12411,"남자","대졸","서울"
"91",212,211950,9082,"남자","중졸이하","그외"
"92",213,981619,29565,"남자","대졸","서울"
"93",214,833029,34864,"여자","고졸","그외"
"94",218,1100887,45239,"남자","대졸","서울"
"95",221,286302,13327,"여자","대졸","그외"
"96",225,1235118,47305,"남자","고졸","서울"
"97",227,635081,32924,"남자","고졸","서울"
"98",228,296770,10499,"남자","대졸","그외"
"99",229,412376,16316,"남자","대학원졸","서울"
"100",232,1941249,55250,"남자","고졸","서울"
"101",235,143366,10110,"남자","대졸","그외"
"102",236,577258,15904,"여자","대졸","그외"
"103",237,957371,26932,"남자","대졸","서울"
"104",241,525186,15003,"남자","대졸","그외"
"105",244,1349326,49400,"남자","대졸","서울"
"106",251,249711,12913,"남자","고졸","서울"
"107",253,156923,9149,"남자","대학원졸","그외"
"108",255,208897,12615,"남자","대졸","그외"
"109",260,493726,16438,"남자","대졸","서울"
"110",261,108471,4362,"여자","대학원졸","그외"
"111",263,433840,17491,"여자","대졸","그외"
"112",264,1045429,57746,"남자","대학원졸","서울"
"113",267,857006,28836,"여자","대졸","서울"
"114",271,393301,39912,"남자","대졸","서울"
"115",276,113966,7924,"여자","고졸","서울"
"116",278,241658,8588,"여자","고졸","서울"
"117",279,1172886,37984,"여자","대졸","그외"
"118",282,213447,6626,"남자","대졸","그외"
"119",283,412603,22020,"여자","대졸","서울"
"120",286,350163,14506,"남자","대졸","서울"
"121",290,483897,25236,"여자","대졸","서울"
"122",293,1085798,40546,"여자","대졸","그외"
"123",294,82240,2148,"여자","중졸이하","서울"
"124",297,897697,44939,"여자","고졸","서울"
"125",298,688588,32140,"남자","대졸","서울"
"126",300,741468,28458,"남자","고졸","서울"
"127",302,57134,4750,"여자","대학원졸","서울"
"128",307,950622,35403,"남자","대졸","그외"
"129",308,538118,17633,"남자","대학원졸","서울"
"130",309,273400,14932,"여자","대졸","서울"
"131",312,222191,10995,"남자","고졸","그외"
"132",315,181937,8771,"남자","고졸","그외"
"133",318,204338,8629,"남자","대졸","서울"
"134",319,598511,19579,"남자","고졸","그외"
"135",322,399050,6413,"여자","대학원졸","그외"
"136",323,731942,27001,"남자","고졸","그외"
"137",324,481766,27396,"남자","대학원졸","서울"
"138",326,238467,15467,"여자","대졸","그외"
"139",328,1229450,35318,"남자","고졸","서울"
"140",330,85055,4192,"남자","고졸","그외"
"141",334,394371,13206,"남자","대졸","서울"
"142",335,287067,9192,"여자","고졸","서울"
"143",339,328731,10054,"남자","대졸","그외"
"144",343,1761712,45315,"남자","대졸","서울"
"145",346,239308,12207,"남자","대졸","그외"
"146",347,177307,7500,"여자","대학원졸","서울"
"147",348,702382,44895,"여자","대졸","서울"
"148",351,388217,17701,"여자","대졸","그외"
"149",353,228084,6634,"여자","대졸","서울"
"150",354,301799,15558,"남자","고졸","그외"
"151",358,102207,5145,"남자","대졸","그외"
"152",360,212267,11448,"남자","대졸","그외"
"153",361,1067818,25119,"남자","대졸","서울"
"154",363,60929,4060,"남자","대학원졸","그외"
"155",366,458051,12592,"여자","대졸","서울"
"156",368,406524,15361,"남자","고졸","서울"
"157",369,101105,3095,"남자","고졸","그외"
"158",371,228560,11352,"남자","대졸","그외"
"159",374,960721,46836,"여자","대졸","서울"
"160",375,804083,28903,"여자","대학원졸","서울"
"161",377,181681,6619,"여자","대졸","그외"
"162",378,1299330,41757,"여자","대졸","그외"
"163",380,371868,13673,"여자","대졸","그외"
"164",382,239357,17377,"남자","고졸","서울"
"165",384,374647,17903,"여자","고졸","서울"
"166",385,550209,22963,"여자","대졸","서울"
"167",387,299317,17820,"여자","중졸이하","서울"
"168",388,203311,7016,"여자","대학원졸","서울"
"169",389,591940,18031,"남자","대졸","서울"
"170",391,1451422,51993,"여자","고졸","서울"
"171",393,150927,3460,"여자","대졸","그외"
"172",396,1041152,44555,"여자","대졸","서울"
"173",397,766302,36033,"남자","대졸","서울"
"174",399,499216,28352,"여자","대졸","서울"
"175",400,526089,30341,"남자","대졸","서울"
"176",401,764260,26920,"여자","고졸","그외"
"177",405,807195,22222,"남자","고졸","서울"
"178",406,919587,37911,"여자","대학원졸","서울"
"179",407,149651,9531,"남자","대졸","그외"
"180",408,819860,38693,"여자","고졸","서울"
"181",412,109142,3774,"여자","고졸","서울"
"182",414,350105,10592,"여자","대졸","그외"
"183",415,1221165,38438,"남자","대학원졸","서울"
"184",416,173444,5702,"남자","대졸","그외"
"185",417,436958,16035,"여자","중졸이하","서울"
"186",418,443859,13588,"남자","대졸","그외"
"187",420,215539,10263,"여자","고졸","서울"
"188",421,600354,13885,"남자","대학원졸","그외"
"189",423,904465,40491,"남자","고졸","서울"
"190",424,589725,22534,"남자","대졸","서울"
"191",425,470416,27524,"남자","고졸","그외"
"192",429,417357,15047,"남자","대졸","그외"
"193",430,146508,5496,"남자","대학원졸","그외"
"194",431,537746,28935,"남자","고졸","서울"
"195",432,315705,18485,"여자","고졸","서울"
"196",436,380676,15262,"남자","대졸","서울"
"197",437,640702,19312,"여자","대졸","서울"
"198",439,751279,25238,"여자","대졸","서울"
"199",440,572368,35112,"남자","대졸","그외"
"200",442,283770,14200,"남자","대졸","그외"
"201",444,316456,13093,"남자","대졸","그외"
"202",446,2214889,88998,"남자","대졸","서울"
"203",448,603299,35803,"남자","대졸","서울"
"204",450,503791,29633,"여자","대졸","그외"
"205",452,464383,27696,"여자","대졸","서울"
"206",453,53732,3459,"여자","대졸","그외"
"207",454,777487,12603,"여자","대학원졸","서울"
"208",455,729397,31208,"여자","고졸","서울"
"209",459,312507,10278,"남자","대졸","그외"
"210",460,286158,9656,"여자","대졸","서울"
"211",461,122900,7442,"남자","대졸","서울"
"212",464,523369,21105,"여자","대졸","서울"
"213",465,786727,37099,"남자","고졸","서울"
"214",468,389936,14384,"남자","고졸","그외"
"215",469,1577687,36498,"남자","대졸","서울"
"216",470,661585,27518,"남자","대졸","서울"
"217",472,512908,25896,"남자","중졸이하","서울"
"218",474,85470,3950,"남자","고졸","그외"
"219",476,673653,39532,"여자","고졸","서울"
"220",478,458346,19794,"남자","고졸","서울"
"221",482,463451,25886,"남자","대졸","그외"
"222",486,51502,2340,"여자","대졸","서울"
"223",489,63408,3614,"여자","고졸","서울"
"224",491,13930,655,"여자","고졸","서울"
"225",492,328669,16682,"여자","대졸","그외"
"226",497,771236,43921,"남자","고졸","서울"
"227",498,251881,10945,"여자","대졸","그외"
"228",500,587674,28477,"남자","대졸","그외"
"229",502,401808,19691,"여자","대졸","그외"
"230",504,312131,9572,"남자","중졸이하","그외"
"231",505,1270812,45641,"남자","대졸","그외"
"232",514,162006,5871,"여자","대졸","그외"
"233",519,539352,26585,"여자","고졸","서울"
"234",520,554370,26245,"남자","고졸","그외"
"235",524,430129,24910,"남자","대학원졸","그외"
"236",525,409917,9877,"여자","고졸","그외"
"237",527,198057,7744,"남자","대졸","그외"
"238",528,246584,9421,"남자","대졸","그외"
"239",529,850696,38840,"남자","대졸","서울"
"240",531,216300,11226,"남자","대학원졸","서울"
"241",532,1372474,59280,"남자","대졸","그외"
"242",534,356562,20089,"남자","대졸","그외"
"243",535,1501219,47131,"여자","대졸","서울"
"244",536,461054,10951,"남자","대학원졸","서울"
"245",539,858299,59792,"남자","대학원졸","그외"
"246",541,336374,12170,"남자","고졸","서울"
"247",542,298255,11393,"남자","대학원졸","그외"
"248",544,380159,14529,"남자","대학원졸","서울"
"249",545,533132,23497,"남자","대졸","그외"
"250",551,136878,5153,"여자","고졸","서울"
"251",552,1312180,51725,"여자","고졸","서울"
"252",560,948554,38607,"남자","대졸","서울"
"253",562,300956,12952,"남자","고졸","그외"
"254",566,1207371,22195,"남자","대졸","그외"
"255",568,116666,3877,"남자","고졸","그외"
"256",570,422199,15672,"여자","대졸","서울"
"257",571,638403,23874,"남자","고졸","그외"
"258",573,664710,41539,"여자","고졸","서울"
"259",574,361596,9542,"남자","대졸","그외"
"260",577,378493,17417,"남자","중졸이하","그외"
"261",578,531789,29107,"여자","고졸","그외"
"262",583,392025,14004,"남자","고졸","서울"
"263",585,1544288,61563,"여자","대졸","서울"
"264",586,226371,8164,"남자","대졸","서울"
"265",588,199705,5650,"남자","대졸","그외"
"266",590,509311,35481,"남자","고졸","서울"
"267",592,369412,25534,"남자","고졸","서울"
"268",593,660756,22038,"여자","대학원졸","그외"
"269",594,887840,35906,"여자","고졸","서울"
"270",595,992080,25046,"남자","대졸","서울"
"271",599,1332123,46412,"남자","대졸","그외"
"272",601,1064866,56822,"여자","대졸","서울"
"273",608,625291,20948,"남자","대학원졸","서울"
"274",609,572958,26169,"여자","대졸","서울"
"275",611,2250446,82285,"남자","고졸","서울"
"276",614,428939,12053,"남자","대졸","그외"
"277",616,239032,9477,"남자","대졸","그외"
"278",618,246699,12835,"남자","대졸","그외"
"279",619,84116,6087,"여자","대졸","그외"
"280",621,388448,15948,"여자","대졸","서울"
"281",622,1162765,33432,"여자","대졸","서울"
"282",627,71989,3917,"남자","고졸","서울"
"283",629,123640,3441,"여자","대졸","서울"
"284",630,1027480,51329,"남자","대졸","그외"
"285",633,711121,48562,"여자","고졸","서울"
"286",634,195819,5917,"여자","고졸","그외"
"287",636,160265,5007,"남자","대졸","그외"
"288",638,284586,10649,"남자","대졸","서울"
"289",639,266556,16817,"남자","대졸","서울"
"290",640,262869,10455,"남자","대졸","그외"
"291",644,197146,8998,"남자","고졸","그외"
"292",647,798350,38340,"남자","대졸","서울"
"293",649,469363,18935,"여자","중졸이하","서울"
"294",650,1029156,50343,"여자","대졸","서울"
"295",651,2238577,63086,"여자","고졸","서울"
"296",652,395775,17631,"여자","고졸","그외"
"297",655,64629,5304,"남자","대졸","그외"
"298",656,923410,45481,"남자","고졸","서울"
"299",657,108335,8640,"여자","고졸","그외"
"300",658,693213,28833,"여자","대졸","그외"
"301",665,420730,18683,"여자","대졸","서울"
"302",666,216885,7455,"여자","대졸","그외"
"303",669,776218,24309,"여자","대졸","서울"
"304",670,1358162,47205,"여자","대졸","서울"
"305",671,2810318,238164,"여자","대학원졸","그외"
"306",672,628106,22958,"여자","대졸","그외"
"307",673,101871,5075,"남자","중졸이하","서울"
"308",675,705730,46968,"남자","대학원졸","서울"
"309",677,244744,7163,"여자","고졸","서울"
"310",680,449754,12358,"여자","고졸","서울"
"311",681,481417,26810,"남자","대졸","서울"
"312",688,664838,19864,"남자","대졸","서울"
"313",689,234821,9096,"여자","대졸","서울"
"314",692,455085,20500,"남자","고졸","서울"
"315",693,129990,8090,"남자","고졸","그외"
"316",694,611936,24225,"여자","대졸","서울"
"317",696,158843,8497,"남자","고졸","그외"
"318",698,344763,15736,"남자","대졸","서울"
"319",701,1028922,45667,"여자","대졸","서울"
"320",702,844317,27065,"남자","대졸","서울"
"321",703,479444,18088,"여자","대졸","서울"
"322",705,811044,23753,"남자","고졸","서울"
"323",706,303741,17740,"여자","대학원졸","서울"
"324",711,1232738,65806,"남자","대졸","그외"
"325",714,232318,10588,"여자","대졸","그외"
"326",717,153182,9799,"남자","대졸","그외"
"327",719,241514,7303,"남자","대졸","그외"
"328",720,171486,12661,"여자","대졸","서울"
"329",722,911492,37131,"남자","대학원졸","그외"
"330",725,183055,11197,"여자","대졸","그외"
"331",726,293335,15140,"여자","고졸","그외"
"332",727,640276,28041,"남자","대학원졸","그외"
"333",728,493771,13684,"여자","고졸","서울"
"334",729,390477,19571,"남자","고졸","그외"
"335",731,766394,28505,"여자","대졸","서울"
"336",733,983759,22340,"남자","고졸","서울"
"337",734,360409,11168,"남자","대졸","서울"
"338",736,577250,25142,"남자","대졸","서울"
"339",741,188801,7202,"여자","고졸","서울"
"340",742,1258665,60886,"남자","대졸","서울"
"341",745,681594,24621,"남자","대졸","그외"
"342",746,662718,30142,"여자","대졸","서울"
"343",747,719382,24088,"남자","대졸","그외"
"344",748,221721,8946,"남자","대졸","그외"
"345",749,656403,37591,"여자","대졸","서울"
"346",754,117208,4557,"남자","대졸","그외"
"347",755,328373,16105,"남자","고졸","서울"
"348",756,349981,11091,"여자","대졸","서울"
"349",758,191438,6500,"여자","대졸","그외"
"350",759,1208453,45196,"남자","고졸","서울"
"351",760,295718,13737,"남자","대학원졸","그외"
"352",762,170435,5179,"남자","대졸","그외"
"353",763,286707,13458,"남자","대졸","그외"
"354",764,79716,4352,"남자","대졸","그외"
"355",765,696675,30255,"여자","대졸","서울"
"356",766,751939,6272,"여자","중졸이하","서울"
"357",771,615879,19913,"남자","대졸","그외"
"358",772,995535,34253,"남자","대졸","그외"
"359",773,335091,17419,"남자","대학원졸","그외"
"360",774,404507,21367,"남자","대졸","그외"
"361",778,196091,8662,"여자","대졸","그외"
"362",785,599795,37285,"여자","대졸","서울"
"363",788,630083,25644,"여자","대졸","서울"
"364",789,733310,40807,"남자","대졸","서울"
"365",790,602732,47140,"남자","대졸","서울"
"366",794,549028,21064,"남자","대졸","그외"
"367",798,465084,13078,"여자","대졸","그외"
"368",803,418594,28727,"여자","대졸","서울"
"369",807,1515905,52303,"여자","고졸","서울"
"370",808,376999,12334,"남자","고졸","그외"
"371",811,344690,15159,"여자","고졸","서울"
"372",812,290714,10486,"여자","대졸","그외"
"373",814,258036,9206,"남자","고졸","그외"
"374",818,680418,33476,"여자","대졸","서울"
"375",821,839895,26551,"남자","고졸","서울"
"376",825,676228,30768,"남자","대졸","그외"
"377",826,313142,15643,"남자","대졸","그외"
"378",827,177146,11473,"여자","고졸","서울"
"379",828,574757,20932,"남자","대학원졸","그외"
"380",829,205425,9233,"남자","대졸","그외"
"381",830,188268,8358,"여자","고졸","서울"
"382",832,46270,2468,"여자","대졸","그외"
"383",844,612958,14065,"남자","대졸","그외"
"384",846,385661,18422,"여자","대졸","그외"
"385",847,462335,18625,"남자","대졸","서울"
"386",848,417776,16465,"남자","중졸이하","서울"
"387",854,216245,6638,"남자","대졸","그외"
"388",857,210921,9621,"여자","대졸","그외"
"389",858,1421414,45670,"남자","대졸","서울"
"390",860,310316,12386,"여자","고졸","서울"
"391",870,881042,29028,"남자","대졸","서울"
"392",872,274347,8367,"여자","대졸","그외"
"393",874,866368,53483,"여자","대졸","그외"
"394",875,246211,11335,"여자","대졸","그외"
"395",876,461613,18797,"여자","대학원졸","서울"
"396",879,402565,20110,"여자","대졸","그외"
"397",882,1819865,84850,"남자","고졸","서울"
"398",891,536394,27457,"여자","대졸","그외"
"399",893,520622,29773,"여자","고졸","서울"
"400",895,2250626,81148,"남자","대졸","서울"
"401",896,482171,32233,"남자","대졸","서울"
"402",897,688789,46435,"여자","대졸","서울"
"403",899,390478,13789,"남자","대졸","그외"
"404",907,395202,37802,"여자","대졸","서울"
"405",908,544210,18698,"여자","대학원졸","그외"
"406",909,244270,9534,"남자","대학원졸","그외"
"407",910,220058,7080,"남자","대졸","그외"
"408",912,242539,9548,"남자","대졸","그외"
"409",913,558399,30102,"여자","대학원졸","서울"
"410",914,237350,7498,"여자","고졸","그외"
"411",915,608307,17249,"여자","대졸","그외"
"412",916,517241,24544,"남자","대학원졸","그외"
"413",918,276365,21004,"남자","대졸","그외"
"414",922,373529,11608,"남자","대졸","그외"
"415",923,313458,17654,"남자","대졸","서울"
"416",924,1114044,45978,"여자","대학원졸","서울"
"417",925,263565,5920,"남자","대졸","그외"
"418",928,398557,16153,"남자","대졸","그외"
"419",929,618269,24272,"남자","고졸","그외"
"420",930,138598,10350,"남자","대학원졸","서울"
"421",931,1279846,61711,"여자","고졸","그외"
"422",932,401902,9106,"남자","대졸","그외"
"423",936,386274,20608,"남자","고졸","서울"
"424",938,407436,13740,"남자","대학원졸","서울"
"425",942,573626,11349,"남자","대졸","서울"
"426",943,743389,42030,"여자","고졸","서울"
"427",944,888397,44158,"여자","대졸","그외"
"428",949,496496,30072,"여자","대졸","서울"
"429",951,57969,3177,"여자","고졸","그외"
"430",954,957084,40850,"남자","고졸","서울"
"431",956,619645,14725,"여자","고졸","서울"
"432",957,176724,6237,"여자","대졸","서울"
"433",958,418388,27051,"남자","대졸","그외"
"434",961,363167,25729,"남자","대졸","서울"
"435",962,60181,2984,"여자","고졸","그외"
"436",963,302099,22648,"남자","중졸이하","그외"
"437",964,162980,6156,"여자","대졸","그외"
"438",965,485214,20934,"여자","대졸","서울"
"439",966,99296,3050,"남자","대졸","그외"
"440",967,478287,23279,"여자","대졸","그외"
"441",972,88778,3567,"여자","대학원졸","서울"
"442",973,133827,6754,"여자","대졸","그외"
"443",974,568125,21499,"남자","대졸","그외"
"444",975,1098624,59881,"남자","고졸","서울"
"445",981,230813,8228,"남자","중졸이하","그외"
"446",982,100669,5405,"여자","대졸","서울"
"447",984,337272,12696,"남자","대졸","서울"
"448",987,622459,13633,"남자","대학원졸","그외"
"449",989,827965,36113,"여자","대졸","서울"
"450",991,668160,22170,"여자","대졸","서울"
"451",994,351729,13174,"여자","대졸","그외"
"452",995,367850,12949,"여자","대졸","서울"
"453",998,343942,17086,"남자","대졸","그외"
"454",1000,1048746,25761,"여자","고졸","서울"
"455",1002,946230,32045,"남자","대졸","그외"
"456",1003,885021,34024,"여자","고졸","서울"
"457",1005,397541,14441,"여자","대졸","그외"
"458",1006,138740,10651,"남자","대졸","그외"
"459",1011,800761,42083,"남자","대졸","서울"
"460",1015,1194263,62689,"남자","대학원졸","서울"
"461",1016,796945,36876,"남자","고졸","그외"
"462",1017,214180,9788,"여자","대졸","서울"
"463",1018,941151,52147,"여자","대졸","서울"
"464",1021,196572,10470,"남자","대졸","그외"
"465",1023,342364,12795,"남자","대졸","그외"
"466",1026,168219,5947,"남자","중졸이하","서울"
"467",1031,137625,6750,"남자","대졸","그외"
"468",1032,151584,5209,"여자","대졸","서울"
"469",1034,560835,23704,"여자","대졸","서울"
"470",1036,428076,13660,"여자","대졸","그외"
"471",1042,474261,16146,"남자","대졸","서울"
"472",1043,174730,7142,"여자","대졸","서울"
"473",1048,335650,34822,"여자","대졸","서울"
"474",1049,101927,5452,"남자","대졸","서울"
"475",1050,1185107,38744,"남자","고졸","서울"
"476",1052,873078,33386,"여자","고졸","그외"
"477",1053,451710,14405,"남자","대졸","서울"
"478",1054,165922,7145,"남자","대졸","서울"
"479",1055,261062,10369,"남자","대졸","그외"
"480",1056,320,4521,"남자","대학원졸","그외"
"481",1058,754412,26887,"여자","대졸","서울"
"482",1060,848299,32960,"남자","대졸","그외"
"483",1062,691895,60768,"남자","대학원졸","서울"
"484",1069,366272,18053,"여자","대졸","그외"
"485",1076,696056,24706,"남자","대졸","그외"
"486",1079,730673,29484,"남자","대졸","서울"
"487",1080,272582,14305,"남자","대졸","그외"
"488",1081,269522,14869,"여자","대졸","그외"
"489",1083,322961,12304,"남자","대학원졸","그외"
"490",1086,803536,37728,"여자","대졸","그외"
"491",1089,156477,5323,"여자","고졸","그외"
"492",1091,326636,16274,"여자","대졸","서울"
"493",1092,383202,16168,"남자","고졸","그외"
"494",1093,826158,26113,"남자","고졸","서울"
"495",1095,619790,30409,"여자","대졸","서울"
"496",1096,177719,11346,"여자","고졸","그외"
"497",1097,302630,12272,"여자","대졸","서울"
"498",1102,1048491,46218,"남자","고졸","서울"
"499",1103,414556,16122,"여자","대졸","서울"
"500",1107,865950,42081,"여자","대학원졸","서울"
"501",1109,481406,18583,"남자","대졸","서울"
"502",1111,148871,6413,"남자","고졸","그외"
"503",1113,639214,39184,"여자","대졸","서울"
"504",1115,749615,31034,"여자","대졸","그외"
"505",1117,179443,8915,"여자","대졸","그외"
"506",1122,742927,27485,"남자","대졸","서울"
"507",1123,410415,21188,"여자","대학원졸","서울"
"508",1125,441084,9682,"여자","고졸","서울"
"509",1135,507307,13897,"남자","대졸","그외"
"510",1139,126666,5631,"여자","대졸","서울"
"511",1140,100530,4182,"여자","고졸","서울"
"512",1141,673612,29643,"여자","대졸","그외"
"513",1142,293779,12219,"남자","고졸","그외"
"514",1143,281811,12238,"여자","대졸","그외"
"515",1147,196934,14075,"남자","대졸","그외"
"516",1150,216914,7433,"남자","대졸","그외"
"517",1151,1567372,68684,"남자","대졸","서울"
"518",1153,736642,44192,"남자","대졸","서울"
"519",1154,126792,3994,"여자","대졸","그외"
"520",1155,191032,7546,"남자","대졸","그외"
"521",1157,230165,10613,"남자","대졸","그외"
"522",1159,260186,16742,"여자","고졸","그외"
"523",1167,1235708,40445,"남자","대졸","서울"
"524",1168,498363,15695,"남자","대졸","그외"
"525",1169,769320,27729,"여자","대졸","서울"
"526",1174,314697,15718,"남자","대졸","서울"
"527",1175,1535917,71961,"남자","대학원졸","서울"
"528",1176,78049,2388,"남자","대졸","그외"
"529",1178,326361,21071,"남자","대졸","그외"
"530",1181,897114,39724,"남자","고졸","서울"
"531",1182,679864,37166,"남자","고졸","서울"
"532",1186,344124,13579,"남자","고졸","그외"
"533",1189,956328,29891,"여자","고졸","서울"
"534",1191,710435,32485,"남자","대졸","그외"
"535",1192,95081,3092,"남자","대졸","그외"
"536",1194,289125,10312,"남자","대졸","그외"
"537",1196,218238,9157,"남자","대졸","그외"
"538",1198,371578,16203,"남자","대졸","그외"
"539",1199,764952,33601,"여자","고졸","서울"
"540",1202,191599,6441,"여자","고졸","서울"
"541",1205,814601,34045,"여자","고졸","서울"
"542",1207,1595852,60371,"남자","대졸","그외"
"543",1210,454609,33172,"여자","대졸","그외"
"544",1212,668824,26007,"여자","대졸","그외"
"545",1213,214747,12131,"남자","대졸","그외"
"546",1214,668956,24132,"남자","대졸","서울"
"547",1215,451425,36006,"여자","대졸","서울"
"548",1216,1179842,35578,"남자","대졸","서울"
"549",1219,406310,20189,"남자","고졸","서울"
"550",1220,81698,6312,"남자","대졸","그외"
"551",1221,390367,25234,"남자","대졸","서울"
"552",1223,177642,7632,"여자","고졸","그외"
"553",1224,356028,16146,"남자","중졸이하","그외"
"554",1225,847069,42120,"여자","고졸","서울"
"555",1226,488442,28536,"남자","대졸","그외"
"556",1228,311475,13987,"여자","고졸","서울"
"557",1229,525432,16135,"남자","대졸","그외"
"558",1230,244654,16716,"여자","대졸","그외"
"559",1232,429595,23684,"남자","대졸","서울"
"560",1233,243249,11069,"남자","대졸","그외"
"561",1234,909509,42522,"여자","대졸","그외"
"562",1237,192214,8546,"남자","대졸","그외"
"563",1243,335833,16346,"여자","대졸","그외"
"564",1248,1773343,54326,"남자","대졸","서울"
"565",1250,728841,32592,"여자","대학원졸","서울"
"566",1256,313872,10585,"여자","대졸","그외"
"567",1257,691735,33843,"남자","고졸","그외"
"568",1261,1086964,41329,"여자","대졸","서울"
"569",1262,861649,34974,"여자","대학원졸","서울"
"570",1273,51763,2280,"남자","대졸","그외"
"571",1274,1062357,34219,"남자","대졸","서울"
"572",1275,262407,7364,"남자","중졸이하","그외"
"573",1276,242888,8475,"남자","대졸","그외"
"574",1277,293023,12192,"여자","고졸","그외"
"575",1280,291919,33077,"남자","대졸","그외"
"576",1282,221482,10305,"남자","고졸","그외"
"577",1286,227185,11567,"여자","대졸","그외"
"578",1287,236454,8817,"남자","대졸","그외"
"579",1294,127223,2640,"남자","대졸","그외"
"580",1295,381721,30984,"여자","고졸","서울"
"581",1297,164753,12288,"남자","중졸이하","그외"
"582",1298,1022885,40279,"남자","고졸","서울"
"583",1299,191236,5823,"남자","대졸","그외"
"584",1301,240015,5384,"남자","대졸","서울"
"585",1304,276364,10825,"남자","대졸","서울"
"586",1305,644952,33811,"여자","고졸","서울"
"587",1308,755488,35423,"남자","대졸","서울"
"588",1313,400377,15757,"남자","고졸","그외"
"589",1314,304120,11563,"남자","대학원졸","서울"
"590",1315,325560,15411,"여자","대졸","그외"
